Year,Actor2Geo_CountryCode,GoldsteinScale,NuMentions,AvgTone,QuadClass,Goldstein_Neg_5,Goldstein_Neg_6,Goldstein_Neg_7,Goldstein_Neg_8,Goldstein_Neg_9,Goldstein_Pos_5,Goldstein_Pos_6,Goldstein_Pos_7,Goldstein_Pos_8,Goldstein_Pos_9,Quad_4_Goldstein_Neg_5,Quad_4_Goldstein_Neg_6,Quad_4_Goldstein_Neg_7,Quad_4_Goldstein_Neg_8,Quad_4_Goldstein_Neg_9,Event_Code_19_20,Extreme_Pos_Tone_Events,Extreme_Neg_Tone_Events
2015,LU,2.017465452,13.20496501,-1.063110628,1.42473364,1067,1050,772,660,633,4939,4374,1847,76,29,862,859,761,660,633,555,25,108
2015,LY,-0.721520641,15.37825071,-3.357770922,2.09287168,42666,42445,39477,37935,32888,25223,22301,8834,1932,684,39784,39725,39281,37935,32888,29338,24,4797
2015,MA,1.342045044,10.5853306,-0.336588715,1.566180898,495,481,450,421,376,1174,940,331,35,26,448,443,442,421,376,335,6,110
2015,MB,1.767708333,7.507575758,-0.097941132,1.448863636,62,62,59,59,50,163,116,49,4,3,61,61,59,59,50,46,0,17
2015,MC,1.579941203,7.027815468,-0.414528995,1.52351877,149,147,91,78,70,632,526,230,14,9,128,128,91,78,70,52,7,19
2015,MD,1.454030306,11.29443334,-1.36877123,1.666578975,1214,1187,634,476,385,3467,2987,1465,108,65,644,641,614,476,385,367,10,256
2015,MF,1.760509554,7,-0.513018571,1.318471338,3,3,2,2,2,12,9,2,0,0,2,2,2,2,2,2,0,7
2015,MG,1.68163915,10.52121708,0.503068098,1.51826079,1458,1451,1311,1190,1117,3570,3019,1293,152,36,1349,1346,1295,1190,1117,1046,26,90
2015,MH,2.241856392,7.808231173,0.62285548,1.315236427,21,21,14,14,13,176,144,83,0,0,15,15,14,14,13,13,2,16
2015,MI,0.946425911,7.124136337,-1.334886566,1.693730255,2541,2461,2120,1944,1661,5143,4109,1673,155,68,2111,2082,2051,1944,1661,1427,19,1017
2015,MJ,1.111921891,12.11983556,-1.1944078,1.652004111,411,404,273,247,199,777,660,185,23,9,276,275,263,247,199,175,17,104
2015,MK,0.420141561,16.55451047,-3.360783318,1.792955204,5473,5444,4426,4019,3828,5248,4404,1473,146,57,4411,4409,4342,4019,3828,3550,45,1733
2015,ML,-0.910385768,22.10033357,-3.589910845,2.182386974,14249,14206,13592,12926,11388,8725,7383,4337,1295,205,13634,13628,13518,12926,11388,10933,45,1934
2015,MN,1.549630398,10.55401375,0.206571341,1.490079108,404,403,367,361,330,953,770,261,26,21,379,379,367,361,330,304,54,44
2015,MO,0.851947436,9.715736041,-1.340231199,1.718898746,5951,5905,4331,3998,3481,8635,7409,3080,303,131,4428,4428,4300,3998,3481,3130,137,1393
2015,MP,2.110216225,10.46555481,0.323378554,1.414850821,370,366,321,296,275,1997,1677,808,26,14,325,323,321,296,275,249,9,23
2015,MQ,3.971428571,4.857142857,-0.786949974,1.142857143,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0
2015,MR,0.724613923,10.2242813,-1.456558513,1.796626277,920,911,704,650,529,1287,1130,400,56,9,736,730,697,650,529,489,64,216
2015,MT,1.46001065,9.338950153,-0.609744375,1.51289979,2636,2613,2255,2184,1917,8087,6789,2524,116,68,2309,2303,2254,2184,1917,1687,78,625
2015,MU,2.259807074,10.10642127,0.470712593,1.430196285,1638,1632,1395,1236,1148,8779,7294,2880,137,83,1433,1433,1388,1236,1148,1037,347,384
2015,MV,0.110018021,15.72178294,-3.131066885,1.918833438,2146,2039,1453,1278,1090,2800,2263,679,65,23,1552,1547,1435,1278,1090,714,48,1281
2015,MX,0.132341138,13.2721662,-2.058033931,1.903637409,39006,38639,35290,34021,29369,36465,30043,9826,1612,860,35537,35480,35106,34021,29369,27072,143,7051
2015,MY,0.772985421,11.6084528,-1.618046042,1.737496445,26477,26136,21640,20296,17959,50337,40430,14776,1446,812,22338,22273,21544,20296,17959,15977,225,5172
2015,MZ,0.746129825,9.043618364,-1.493026106,1.76380307,3519,3491,3212,2968,2694,4879,3975,1623,205,75,3268,3263,3196,2968,2694,2259,12,726
2015,NC,1.799931366,8.757721345,-0.376147812,1.455730954,62,61,50,44,40,174,130,39,2,0,50,50,50,44,40,33,3,19
2015,NE,2.743512658,8.251582278,0.757862624,1.267405063,10,10,10,10,8,116,99,71,0,0,10,10,10,10,8,7,0,0
2015,NF,1.0375,30.18333333,-1.190723285,1.5625,24,24,18,18,16,30,19,10,1,1,18,18,18,18,16,16,0,0
2015,NG,-0.812326109,11.85530986,-2.780787924,2.119050244,11406,11383,10545,9751,8979,5745,4901,2108,886,259,10543,10540,10465,9751,8979,8394,8,1965
2015,NH,1.944521924,13.71469093,-1.895313553,1.486467321,301,295,246,227,212,1543,1096,452,44,13,255,253,242,227,212,145,2,101
2015,NI,0.157257272,8.32926037,-1.780253627,1.836456054,137135,136367,122864,115193,98600,126551,101783,37116,7526,2254,122009,121828,120692,115193,98600,83682,965,30584
2015,NL,1.090798955,10.92728198,-1.156310411,1.678800817,12939,12499,11137,10612,9402,24063,19748,7645,864,449,11295,11250,11088,10612,9402,8350,124,2337
2015,NO,1.362485303,10.45869891,-1.111221644,1.640563474,7380,7271,6379,5915,4958,16432,13742,6206,495,312,6556,6532,6359,5915,4958,4421,125,1401
2015,NP,1.125894835,14.8983854,-1.918201137,1.689031859,16996,16826,13965,12597,10780,28793,23260,9706,1086,439,13827,13762,13498,12597,10780,8943,106,3269
2015,NR,0.391862999,34.14353918,-4.126086151,1.837467566,935,844,620,602,183,1247,984,390,19,5,733,648,615,602,183,155,0,410
2015,NS,1.418359894,9.781208499,-1.29538146,1.579017264,109,106,102,98,84,435,380,133,1,0,105,102,102,98,84,77,3,54
2015,NT,1.330597015,5.089552239,0.517228385,1.619402985,8,8,7,7,6,15,13,5,0,0,7,7,7,7,6,4,0,0
2015,NU,1.306047596,8.275208538,-1.119402071,1.594578018,1044,1030,877,815,710,2217,1842,743,124,56,872,870,864,815,710,597,4,137
2015,NZ,1.35612646,10.44895194,-0.298590068,1.577277725,14053,13940,12398,11759,10226,32124,26503,10041,1392,648,12585,12545,12353,11759,10226,9285,419,2578
2015,OC,1.455715045,10.41334397,-0.382199608,1.491759702,218,211,176,156,147,463,370,189,45,13,179,178,176,156,147,141,21,19
2015,OD,-0.291359345,11.63083711,-2.917830145,2.038324273,13445,13375,12652,11850,10489,10751,9597,5426,1443,424,12826,12804,12547,11850,10489,10153,52,2482
2015,OS,1.019824893,12.73148841,-2.211313732,1.697610982,2636,2612,2401,1953,1892,3867,3237,1705,141,64,2430,2426,2397,1953,1892,1760,7,325
2015,PA,1.27283925,16.24046779,-1.408334867,1.504878555,957,948,809,787,634,1335,1139,367,67,29,815,813,807,787,634,582,9,165
2015,PC,0.467594937,11.36708861,-1.165171064,1.724050633,36,36,36,36,30,29,20,3,0,0,36,36,36,36,30,28,1,16
2015,PE,1.103337417,12.07158563,-1.103055131,1.647757256,5035,4984,4114,3807,3319,9105,7796,2775,329,158,4075,4069,3986,3807,3319,2949,33,1261
2015,PF,0.203731343,5.470149254,-1.646518978,1.880597015,23,23,20,13,12,21,19,8,3,0,20,20,20,13,12,11,0,0
2015,PG,0.521153846,10.45432692,-2.583676353,1.711538462,69,69,63,36,34,79,66,21,1,0,63,63,63,36,34,34,0,0
2015,PK,-0.431454654,10.2392513,-2.714789742,2.002327428,170348,169646,150290,144097,132248,116738,101338,28758,5894,1600,152000,151882,148765,144097,132248,117813,407,52686
2015,PL,0.960274098,13.14239957,-1.428318209,1.681636194,10384,10296,8931,7729,6804,17105,14295,5420,1001,356,8924,8910,8804,7729,6804,6134,64,2186
2015,PM,1.214893674,12.03571524,-1.474481176,1.593958749,2267,2242,2015,1934,1613,4585,3779,1132,162,111,2046,2040,2005,1934,1613,1475,13,818
2015,PO,1.39504351,11.22099792,-0.952677273,1.620515117,3419,3399,2944,2736,2393,8300,6485,2569,229,148,2976,2969,2910,2736,2393,2190,54,746
2015,PP,1.145430754,13.07562891,-0.956916682,1.611707526,1477,1464,1202,1063,814,2400,1939,846,117,64,1178,1168,1148,1063,814,696,6,234
2015,PS,1.265007278,8.26055313,-0.749695669,1.482678311,319,318,314,308,248,383,324,114,14,2,317,317,314,308,248,226,0,32
2015,PU,1.77839196,7.480150754,-0.511403863,1.540703518,173,167,148,136,131,683,547,210,12,0,161,155,148,136,131,107,3,35
2015,QA,1.928290158,10.05670142,-0.123541174,1.513851307,5330,5287,4498,4061,3418,21057,17925,6346,597,125,4707,4700,4485,4061,3418,3099,378,937
2015,RB,0.313012258,10.90839442,-2.771976921,1.84001322,3892,3867,3420,3092,2740,4214,3590,1233,205,83,3406,3401,3338,3092,2740,2519,24,1216
2015,RE,-1.345675171,14.33291848,-3.433072207,2.032980709,1179,1177,1071,1051,978,304,268,51,8,3,1075,1075,1065,1051,978,913,0,481
2015,RI,0.481340451,18.24634243,-3.154592598,1.840213523,5894,5853,5358,4512,4247,7209,6003,2254,293,74,5332,5328,5257,4512,4247,4001,23,1219
2015,RM,1.273797008,20.53457339,-1.256373003,1.561463809,361,355,263,244,219,661,564,192,25,10,270,270,263,244,219,188,6,63
2015,RN,1.562473348,6.543710021,0.123989083,1.434968017,14,14,13,13,12,41,37,15,0,0,13,13,13,13,12,12,0,12
2015,RO,1.411541959,12.70519335,-1.114260479,1.629539498,4113,4085,3325,2694,2269,11940,10018,3827,406,198,3384,3382,3306,2694,2269,1880,53,1773
2015,RP,0.42401802,8.748943536,-1.099982951,1.798054072,60850,60554,56007,52526,46218,63120,51929,21527,3050,1261,56666,56603,55781,52526,46218,41596,247,5926
2015,RQ,1.302953058,14.68096764,-1.417228831,1.581650183,1186,1175,1007,985,907,2930,2380,1096,102,55,1032,1028,1006,985,907,820,14,320
2015,RS,0.591681872,11.6240621,-2.241649322,1.796245835,146192,143683,126660,104563,98251,190974,166251,61727,13849,3854,129313,128845,126166,104563,98251,92335,343,15525
2015,RW,0.481369644,9.797424173,-2.443503726,1.851659948,9072,8968,8327,7994,7270,10076,8834,3427,689,238,8374,8342,8276,7994,7270,6735,50,3204
2015,SA,0.123720879,12.76716812,-2.383467657,1.906645752,70875,70379,63916,60898,56897,66151,55691,19418,4583,1391,65078,64944,63728,60898,56897,49903,419,10472
2015,SB,1.14125,3.95,-3.921927293,1.4625,10,10,10,10,8,5,5,4,2,2,10,10,10,10,8,8,0,0
2015,SC,1.372514888,6.596426935,1.041091842,1.409528172,130,130,122,116,113,228,185,60,1,0,122,122,122,116,113,103,2,0
2015,SE,2.534973031,11.24358145,1.878836129,1.229989213,233,227,208,169,161,2133,1832,757,44,14,212,208,208,169,161,142,42,17
2015,SF,0.296045959,7.680850018,-2.024151399,1.823406758,58985,58463,49935,46140,40787,59578,49331,15111,2425,1318,48739,48696,48245,46140,40787,36386,509,15814
2015,SG,1.16357858,14.07648207,-1.320863465,1.687590877,1952,1937,1675,1563,1263,3639,3173,1118,187,48,1675,1675,1661,1563,1263,1121,20,559
2015,SH,1.800319489,7.591054313,-0.090918553,1.453674121,24,24,23,18,13,32,30,12,1,0,23,23,23,18,13,10,0,4
2015,SI,1.033463274,18.52482561,-2.96989254,1.660990289,1188,1184,1077,857,804,1899,1560,551,56,20,1061,1060,1042,857,804,783,9,130
2015,SL,1.303073588,10.93664073,-0.814250298,1.578395613,2264,2185,1895,1709,1375,5167,4334,1564,284,84,1909,1902,1883,1709,1375,1236,39,537
2015,SM,1.512951432,10.53424658,-0.444258172,1.537982565,57,57,50,49,46,122,107,70,0,0,50,50,50,49,46,42,0,5
2015,SN,1.771818254,12.33856141,0.141799798,1.50846071,6160,6103,5168,4594,4186,25096,20218,7853,515,273,5276,5262,5134,4594,4186,3575,289,1122
2015,SO,-0.808400988,11.94275262,-3.797962864,2.113506402,36285,36179,34107,32762,30178,20457,17704,7608,3199,963,34180,34136,33891,32762,30178,27606,40,9508
2015,SP,0.922205738,11.87371632,-0.99599919,1.679822294,21480,21342,18454,17560,16133,32624,26770,9253,1257,790,18665,18645,18335,17560,16133,14590,208,3426
2015,ST,1.594223334,6.487832613,0.4036682,1.450989311,201,200,177,169,141,577,440,164,9,3,177,177,177,169,141,127,11,16
2015,SU,0.352425192,9.161257794,-2.529980214,1.881458277,22508,22154,19962,18334,15812,25726,23021,10684,2062,570,20425,20352,19782,18334,15812,14913,110,3975
2015,SV,1.172746479,12.79859155,-1.476270183,1.465492958,103,103,94,84,81,126,108,55,22,21,98,98,94,84,81,72,0,10
2015,SW,1.006089419,14.33991773,-1.535237883,1.662315437,10535,10436,9290,8597,6601,18415,15691,5532,574,258,9348,9331,9199,8597,6601,5666,253,2730
2015,SY,-0.681004385,14.50261021,-3.854237915,2.099603609,258194,256712,238330,227661,212635,152126,129824,52156,19567,4790,240099,239464,237295,227661,212635,199091,37,32194
2015,SZ,1.392717279,10.51170131,-1.125289631,1.58994976,11294,11196,8987,8389,7407,30089,25686,7891,819,461,9897,9891,8870,8389,7407,6545,142,2432
2015,TD,0.561386797,7.407582488,-1.103238264,1.701000071,3810,3789,3412,3320,3050,4483,3591,1046,96,49,3420,3419,3397,3320,3050,2765,27,402
2015,TE,-2,4,2.314814815,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,TH,0.703105695,13.97551931,-2.287153522,1.782622531,18849,18677,15219,14076,12564,31691,26268,8699,1268,678,16138,16081,15120,14076,12564,10639,318,5980
2015,TI,0.967524215,7.610264104,-1.622112616,1.698585707,4378,4371,4014,3657,3412,7796,6725,2669,232,53,4116,4114,4011,3657,3412,3147,57,1517
2015,TK,2.06809816,4.147239264,-0.372905922,1.490797546,2,2,1,1,1,21,19,3,0,0,1,1,1,1,1,0,0,0
2015,TL,2.588,6.385714286,0.678147046,1.237142857,4,4,2,2,2,44,42,21,0,0,2,2,2,2,2,2,0,0
2015,TN,1.693127314,7.678255271,0.436464505,1.464992757,275,274,254,233,189,863,648,321,9,4,252,252,248,233,189,174,43,111
2015,TO,1.286937661,11.86680591,-0.824356317,1.542898458,351,350,287,255,201,724,566,211,20,10,275,275,270,255,201,159,4,100
2015,TP,2.323556942,8.811232449,0.391991689,1.438377535,12,12,10,10,8,114,106,49,0,0,10,10,10,10,8,6,8,2
2015,TS,-1.478147757,19.54891891,-4.212923092,2.200137103,23451,23392,21359,20714,18759,8165,6867,2160,387,146,21350,21337,21217,20714,18759,17488,59,5456
2015,TT,1.985004156,12.8872818,0.092748589,1.525353283,347,347,319,276,264,1139,915,406,142,22,320,320,316,276,264,250,0,46
2015,TU,-0.199079741,12.74488474,-3.067423602,1.972548849,124102,123324,109598,100724,93082,91650,78976,25460,7189,2809,111948,111712,108870,100724,93082,85126,172,20726
2015,TV,2.216666667,11.61666667,-0.901785478,1.335772358,60,60,43,40,38,440,400,182,1,0,48,48,43,40,38,36,2,3
2015,TW,1.552749532,10.91197638,-0.256872691,1.569606576,6079,5987,4663,4087,3673,16725,13710,4351,557,249,4781,4760,4616,4087,3673,3100,108,570
2015,TX,1.770978292,7.98473723,-0.010515231,1.480745182,2557,2547,2329,2230,2089,6329,5596,1953,179,34,2375,2367,2328,2230,2089,2021,47,105
2015,TZ,1.294970603,9.728748516,-1.148265324,1.617748429,4292,4255,3641,3431,3063,10166,8342,3227,323,149,3712,3703,3609,3431,3063,2663,38,1046
2015,UG,0.854338372,8.965752887,-1.549334399,1.714769246,12644,12454,11242,10552,9159,18114,15640,5961,1166,444,11429,11330,11183,10552,9159,8414,111,2727
2015,UK,0.872444191,10.77123848,-1.222634553,1.700312267,172124,170552,147446,140079,124041,265808,222010,77155,10760,5686,149350,149062,146478,140079,124041,111236,2413,24691
2015,UP,0.374088964,11.08145449,-2.15087635,1.89339587,60160,59309,53527,47335,44091,71401,60572,25674,10759,3204,54722,54318,53231,47335,44091,42007,61,9003
2015,UV,0.470188737,18.85648878,-2.404730554,1.899374269,2175,2153,1656,1483,1175,2832,2427,691,177,32,1668,1665,1618,1483,1175,1075,9,326
2015,UY,1.529903484,10.3328971,-1.024162989,1.605676427,784,770,543,520,435,2004,1718,582,96,52,551,546,543,520,435,389,0,151
2015,UZ,1.105025454,8.289781292,-1.298863452,1.644008987,3154,3134,2844,2729,2380,6029,5279,1948,91,44,2897,2890,2836,2729,2380,2178,84,645
2015,VC,1.298592393,6.719976041,-0.101271465,1.555256065,229,226,205,201,179,438,379,139,11,2,205,205,205,201,179,156,11,42
2015,VE,0.352141373,10.67758463,-2.523539007,1.866830563,8629,8492,6657,5476,4825,11120,9581,3132,333,139,6856,6843,6562,5476,4825,4190,17,2885
2015,VI,1.652479815,7.00922722,-0.49921568,1.578431373,55,55,50,42,35,289,239,157,4,4,52,52,50,42,35,33,1,4
2015,VM,1.405510125,8.563854078,-0.190000495,1.588846998,18683,18561,16254,15397,14064,36603,30414,10312,2192,792,16635,16588,16201,15397,14064,12940,444,1386
2015,VQ,1.354407051,9.774038462,-0.09866236,1.562099359,108,108,94,93,85,343,246,104,2,0,96,96,94,93,85,61,1,19
2015,VT,1.530913754,12.34158443,-0.801357147,1.438702124,570,565,464,412,362,1902,1539,533,30,6,471,471,459,412,362,316,5,121
2015,WA,1.03971252,7.267189623,-1.27366437,1.65219773,2982,2953,2702,2588,2180,6192,4957,1724,168,110,2728,2723,2696,2588,2180,1955,65,1220
2015,WE,-2.524561665,8.942116844,-5.10671507,2.490740529,29888,29700,27514,26597,24073,7131,5950,2045,665,488,27808,27766,27330,26597,24073,20635,7,11027
2015,WF,-0.4,6,-2.919896641,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015,WI,1.277956572,6.89860411,-1.2665037,1.566110896,350,349,221,169,120,632,563,159,61,26,219,219,213,169,120,110,0,32
2015,WQ,0.755102041,7.102040816,-0.677441847,1.571428571,6,6,6,5,5,2,2,2,1,0,6,6,6,5,5,5,0,0
2015,WS,1.517297971,5.749285662,-0.278934549,1.480767822,543,540,507,500,353,1789,1434,592,55,25,512,512,505,500,353,303,10,182
2015,WZ,0.871074132,7.375824341,-0.909164181,1.738309353,720,714,627,593,491,1715,1380,371,27,20,639,637,626,593,491,433,20,155
2015,YI,-0.167318982,10.47064579,-3.679180259,2.178082192,134,134,128,126,115,164,146,69,8,1,128,128,128,126,115,107,0,65
2015,YM,-1.17192331,15.8452916,-3.133324578,2.208322028,79427,79031,72581,69747,65789,36609,31151,12129,5990,1961,73638,73416,72305,69747,65789,61244,39,4749
2015,ZA,1.102765012,5.939775769,-0.40209555,1.62464017,3038,2977,2348,2208,1874,9889,7813,2470,223,88,2408,2393,2323,2208,1874,1584,59,737
2015,ZI,0.255300549,9.515852164,-1.960639596,1.860576357,16606,16413,14510,13563,10880,19840,15793,5353,462,284,14539,14500,14318,13563,10880,9792,125,3424
2016,AA,1.750230029,7.568799665,0.46711055,1.445838561,103,103,90,83,75,309,251,98,9,7,92,92,90,83,75,68,5,9
2016,AC,1.524788637,8.024574456,-0.06312559,1.496449104,281,279,242,231,208,934,724,298,31,26,245,245,239,231,208,185,12,97
2016,AE,1.577149739,10.86495577,0.066103224,1.561242711,9881,9802,8668,8180,7159,28830,23188,9340,806,433,8780,8741,8557,8180,7159,6187,667,1838
2016,AF,-0.837288082,12.81859798,-3.808404185,2.113970718,141204,140793,132251,127655,116049,82754,71105,24400,9911,3733,133210,133091,131849,127655,116049,105539,167,31435
2016,AG,0.711689073,10.8666801,-2.397831865,1.749954211,6209,6158,5558,5308,4604,7843,6657,2008,219,91,5608,5605,5531,5308,4604,4238,32,2385
2016,AJ,0.994362876,8.09021808,-1.861942535,1.643958413,18303,18236,16817,16222,15367,26302,22366,7882,1602,692,17013,16982,16766,16222,15367,14823,232,3055
2016,AL,0.78198257,12.10997246,-2.131575546,1.743378658,2963,2947,2480,2281,1987,4802,4162,1325,146,42,2556,2555,2464,2281,1987,1741,39,984
2016,AM,0.694663122,8.995600175,-2.487483455,1.704225677,21673,21629,19634,18908,17780,26651,22768,8772,1862,542,19648,19642,19506,18908,17780,16969,283,4552
2016,AN,1.974448767,6.444876783,-0.418669041,1.481193256,30,30,29,29,28,131,112,51,0,0,29,29,29,29,28,26,0,5
2016,AO,1.40205603,9.079603864,-1.598732952,1.639710434,2509,2480,2236,2090,1893,6644,5730,1699,351,88,2242,2233,2218,2090,1893,1716,30,634
2016,AQ,1.343613825,15.66604057,-0.476126872,1.54770849,131,131,106,106,103,309,211,90,10,4,106,106,106,106,103,100,9,35
2016,AR,1.302448608,10.26465973,-1.382159495,1.57969261,5638,5571,4535,4252,3609,11566,9931,3336,310,178,4606,4600,4502,4252,3609,3167,70,1011
2016,AS,0.828684183,16.74020561,-1.576551638,1.701169639,97989,96772,87100,83853,70488,156484,125271,48293,5548,3575,88024,87862,86610,83853,70488,63113,1237,24765
2016,AU,1.090826606,11.55491486,-2.115410964,1.640246591,9076,8999,7436,6779,5515,16243,14033,4389,589,267,7731,7711,7303,6779,5515,4760,94,2132
2016,AV,2.242963356,5.655868295,1.249075806,1.296866702,52,52,51,49,43,278,211,85,6,5,51,51,51,49,43,37,2,10
2016,AY,1.703975815,16.73231953,-0.394172825,1.469036277,267,261,219,210,181,743,643,350,38,22,231,231,218,210,181,166,0,1
2016,BA,0.326072254,14.28979906,-2.525248518,1.925931245,9152,9112,5538,4729,3747,10468,8423,2466,517,107,6199,6180,5342,4729,3747,3186,775,5114
2016,BB,1.579249578,7.754089376,-0.279553955,1.458178752,903,888,755,717,621,2967,2428,984,22,14,780,779,751,717,621,558,31,170
2016,BC,1.278916528,6.874186551,-0.667151585,1.590049863,1885,1861,1647,1573,1401,4843,3962,1509,104,76,1663,1661,1640,1573,1401,1246,153,423
2016,BD,1.746872804,8.170344343,-0.324298451,1.421714687,553,546,424,412,393,1895,1557,478,49,29,435,434,423,412,393,359,5,34
2016,BE,0.140740844,14.13881613,-3.535294343,1.868940108,38734,38469,33651,31645,29590,37179,32660,9837,1494,715,34212,34126,33512,31645,29590,25166,126,15194
2016,BF,0.894067049,8.10721017,-1.645282134,1.661506998,3174,3157,2820,2719,2428,5891,4511,1740,163,109,2871,2867,2807,2719,2428,2152,39,980
2016,BG,-0.524542593,13.40802221,-3.689996856,2.026898392,58771,58487,52966,50928,46044,39477,33048,10980,1403,686,53593,53558,52530,50928,46044,36781,171,22092
2016,BH,0.551224545,7.097305703,-1.588960998,1.714751353,3440,3425,3252,3094,2785,3724,3003,1113,152,85,3266,3263,3246,3094,2785,2519,20,509
2016,BK,-0.78614453,10.38239806,-4.614370784,2.145740816,1740,1727,1555,1460,1303,1100,939,279,50,24,1569,1565,1553,1460,1303,1258,0,1376
2016,BL,0.99784907,13.72595177,-1.910156224,1.697515754,1802,1788,1502,1434,1130,2912,2452,1003,90,36,1476,1475,1465,1434,1130,951,24,438
2016,BM,0.387044673,9.322068416,-2.296576092,1.846633127,13305,13165,11283,10682,9713,14492,12381,4437,1135,361,11619,11580,11213,10682,9713,8611,29,1389
2016,BN,0.810406275,8.034111022,-1.315507667,1.678037007,2265,2251,2001,1718,1290,2906,2498,976,213,32,1964,1953,1943,1718,1290,1118,44,819
2016,BO,1.875909131,7.062176424,-0.809162308,1.444454147,3728,3647,2854,2161,1989,14536,12792,4596,483,129,2990,2958,2847,2161,1989,1795,126,781
2016,BP,1.973531371,7.366409164,0.201530895,1.408364411,289,279,250,230,213,1223,1014,452,21,3,260,253,250,230,213,194,3,55
2016,BQ,2.2,1.333333333,-1.88449848,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,BR,0.761347706,13.00016843,-2.541534264,1.763937187,16065,15850,12598,11881,10152,28091,23457,8088,1117,693,12723,12637,12390,11881,10152,9211,72,3323
